region_id,region_name,district_id,district_name,suburb_id,suburb_name
11,Southland,75,Invercargill,3136,Rosedale
11,Southland,75,Invercargill,3238,Roslyn Bush
11,Southland,75,Invercargill,3137,Strathern
11,Southland,75,Invercargill,2535,Tisbury
11,Southland,75,Invercargill,2534,Waikiwi
11,Southland,75,Invercargill,3474,Wallacetown
11,Southland,75,Invercargill,3475,Waverley
11,Southland,75,Invercargill,3372,West Plains
11,Southland,75,Invercargill,3154,Windsor
11,Southland,75,Invercargill,2452,Woodend
11,Southland,73,Southland,2081,Athol
11,Southland,73,Southland,3369,Balfour
11,Southland,73,Southland,2445,Browns
11,Southland,73,Southland,3342,Centre Bush
11,Southland,73,Southland,3069,Colac Bay
11,Southland,73,Southland,3383,Dipton
11,Southland,73,Southland,2421,Dipton West
11,Southland,73,Southland,2420,Drummond
11,Southland,73,Southland,2428,Edendale
11,Southland,73,Southland,3417,Garston
11,Southland,73,Southland,3341,Isla Bank
11,Southland,73,Southland,2446,Limehills
11,Southland,73,Southland,2447,Lumsden
11,Southland,73,Southland,2540,Manapouri
11,Southland,73,Southland,2440,Mossburn
11,Southland,73,Southland,1473,Nightcaps
11,Southland,73,Southland,2084,Oban
11,Southland,73,Southland,1472,Ohai
11,Southland,73,Southland,1476,Orepuki
11,Southland,73,Southland,1474,Otautau
11,Southland,73,Southland,2448,Riversdale
11,Southland,73,Southland,1477,Riverton
11,Southland,73,Southland,1484,Ryal Bush
11,Southland,73,Southland,2028,Stewart Island
11,Southland,73,Southland,2539,Te Anau
11,Southland,73,Southland,1482,Thornbury
11,Southland,73,Southland,2438,Tokanui
11,Southland,73,Southland,1475,Tuatapere
11,Southland,73,Southland,3466,Waianiwa
11,Southland,73,Southland,2449,Waikaia
11,Southland,73,Southland,2426,Waituna
11,Southland,73,Southland,1478,Wallacetown
11,Southland,73,Southland,3138,Waverley
11,Southland,73,Southland,1485,Winton
11,Southland,73,Southland,2114,Woodlands
11,Southland,73,Southland,2112,Wyndham
12,Taranaki,33,New Plymouth,926,Bell Block
12,Taranaki,33,New Plymouth,3290,Blagdon
12,Taranaki,33,New Plymouth,1395,Brixton
12,Taranaki,33,New Plymouth,1175,Brooklands
12,Taranaki,33,New Plymouth,1225,City Centre
12,Taranaki,33,New Plymouth,1121,Egmont Village
12,Taranaki,33,New Plymouth,2026,Ferndale
12,Taranaki,33,New Plymouth,1246,Fitzroy
12,Taranaki,33,New Plymouth,1043,Frankleigh Park
12,Taranaki,33,New Plymouth,1247,Glen Avon
12,Taranaki,33,New Plymouth,1173,Highlands Park
12,Taranaki,33,New Plymouth,3084,Hurdon
12,Taranaki,33,New Plymouth,919,Hurworth
12,Taranaki,33,New Plymouth,1122,Inglewood
12,Taranaki,33,New Plymouth,917,Lepperton
12,Taranaki,33,New Plymouth,3261,Lynmouth
12,Taranaki,33,New Plymouth,3194,Mangorei
12,Taranaki,33,New Plymouth,3212,Marfell
12,Taranaki,33,New Plymouth,1248,Merrilands
12,Taranaki,33,New Plymouth,1315,Mokau
12,Taranaki,33,New Plymouth,1224,Moturoa
12,Taranaki,33,New Plymouth,3382,New Plymouth
12,Taranaki,33,New Plymouth,1325,Oakura
12,Taranaki,33,New Plymouth,1074,Okato
12,Taranaki,33,New Plymouth,1537,Omata
12,Taranaki,33,New Plymouth,1392,Onaero
12,Taranaki,33,New Plymouth,3242,Royal Heights
12,Taranaki,33,New Plymouth,1042,Spotswood
12,Taranaki,33,New Plymouth,1245,Strandon
12,Taranaki,33,New Plymouth,1145,Tariki
12,Taranaki,33,New Plymouth,3195,Tikorangi
12,Taranaki,33,New Plymouth,954,Urenui
12,Taranaki,33,New Plymouth,1174,Vogeltown
12,Taranaki,33,New Plymouth,1394,Waitara
12,Taranaki,33,New Plymouth,3117,Welbourn
12,Taranaki,33,New Plymouth,1144,Westown
12,Taranaki,33,New Plymouth,1041,Whalers Gate
12,Taranaki,35,South Taranaki,1032,Alton
12,Taranaki,35,South Taranaki,1177,Eltham
12,Taranaki,35,South Taranaki,1125,Hawera
12,Taranaki,35,South Taranaki,772,Kaponga
12,Taranaki,35,South Taranaki,2522,Manaia
12,Taranaki,35,South Taranaki,1238,Normanby
12,Taranaki,35,South Taranaki,2523,Okaiawa
12,Taranaki,35,South Taranaki,1358,Opunake
12,Taranaki,35,South Taranaki,1033,Patea
12,Taranaki,35,South Taranaki,2561,Pungarehu
12,Taranaki,35,South Taranaki,1503,Tokaora
12,Taranaki,35,South Taranaki,1171,Waitotara
12,Taranaki,35,South Taranaki,1253,Warea
12,Taranaki,35,South Taranaki,1034,Waverley
12,Taranaki,35,South Taranaki,3243,Whareroa
12,Taranaki,34,Stratford,1146,Midhurst
12,Taranaki,34,Stratford,3368,Stratford
12,Taranaki,34,Stratford,1254,Stratford East
12,Taranaki,34,Stratford,1255,Stratford West
12,Taranaki,34,Stratford,1147,Toko
14,Waikato,16,Hamilton,3278,Bader
14,Waikato,16,Hamilton,1304,Beerescourt
14,Waikato,16,Hamilton,1268,Chartwell
14,Waikato,16,Hamilton,976,Chedworth Park
14,Waikato,16,Hamilton,1266,Claudelands
14,Waikato,16,Hamilton,1025,Deanwell
14,Waikato,16,Hamilton,1380,Dinsdale
14,Waikato,16,Hamilton,1185,Enderley
14,Waikato,16,Hamilton,1267,Fairfield
14,Waikato,16,Hamilton,1184,Fairview Downs
14,Waikato,16,Hamilton,1239,Fitzroy
14,Waikato,16,Hamilton,974,Flagstaff
14,Waikato,16,Hamilton,1152,Forest Lake
14,Waikato,16,Hamilton,1244,Frankton
14,Waikato,16,Hamilton,1366,Glenview
14,Waikato,16,Hamilton,3215,Hamilton City Central
14,Waikato,16,Hamilton,1240,Hamilton East
14,Waikato,16,Hamilton,1381,Hamilton North
14,Waikato,16,Hamilton,1243,Hamilton West
14,Waikato,16,Hamilton,3223,Harrowfield
14,Waikato,16,Hamilton,1241,Hillcrest
14,Waikato,16,Hamilton,777,Horsham Downs
14,Waikato,16,Hamilton,1382,Livingstone
14,Waikato,16,Hamilton,1153,Maeroa
14,Waikato,16,Hamilton,1024,Melville
14,Waikato,16,Hamilton,1151,Nawton
14,Waikato,16,Hamilton,1270,Pukete
14,Waikato,16,Hamilton,975,Queenwood
14,Waikato,16,Hamilton,3446,Riverlea
14,Waikato,16,Hamilton,3306,Rotokauri 
14,Waikato,16,Hamilton,3107,Rototuna
14,Waikato,16,Hamilton,3270,Ruakura
14,Waikato,16,Hamilton,3236,Rukuhia
14,Waikato,16,Hamilton,1305,Saint Andrews
14,Waikato,16,Hamilton,1186,Silverdale
14,Waikato,16,Hamilton,1269,Te Rapa
14,Waikato,16,Hamilton,2764,Temple View
14,Waikato,16,Hamilton,3224,Thornton Estate
14,Waikato,16,Hamilton,1150,Western Heights
14,Waikato,16,Hamilton,1265,Whitiora
14,Waikato,12,Hauraki,649,Kerepehi
14,Waikato,12,Hauraki,846,Netherton
14,Waikato,12,Hauraki,648,Ngatea
14,Waikato,12,Hauraki,847,Paeroa
14,Waikato,12,Hauraki,763,Turua
14,Waikato,12,Hauraki,460,Waihi
14,Waikato,12,Hauraki,453,Waihi East
14,Waikato,12,Hauraki,597,Waikino
14,Waikato,12,Hauraki,765,Whiritoa
14,Waikato,15,Matamata-Piako,824,Mangateparu
14,Waikato,15,Matamata-Piako,859,Matamata
14,Waikato,15,Matamata-Piako,538,Morrinsville
14,Waikato,15,Matamata-Piako,722,Patetonga
14,Waikato,15,Matamata-Piako,595,Springdale
14,Waikato,15,Matamata-Piako,848,Tahuna
14,Waikato,15,Matamata-Piako,987,Te Aroha
14,Waikato,15,Matamata-Piako,862,Te Poi
14,Waikato,15,Matamata-Piako,723,Waharoa
14,Waikato,15,Matamata-Piako,827,Waihou
14,Waikato,15,Matamata-Piako,1160,Walton
14,Waikato,18,Otorohanga,674,Kawhia
14,Waikato,18,Otorohanga,688,Otorohanga
14,Waikato,19,South Waikato,880,Hodderville
14,Waikato,19,South Waikato,831,Lichfield
14,Waikato,19,South Waikato,832,Ngatira
14,Waikato,19,South Waikato,803,Putaruru
14,Waikato,19,South Waikato,863,Tirau
14,Waikato,19,South Waikato,834,Tokoroa
14,Waikato,19,South Waikato,833,Wiltsdown
14,Waikato,21,Taupo,1106,Acacia Bay
14,Waikato,21,Taupo,1330,Hilltop
14,Waikato,21,Taupo,3196,Invergarry
14,Waikato,21,Taupo,1298,Kinloch
14,Waikato,21,Taupo,1103,Kuratau
14,Waikato,21,Taupo,1715,Lake Taupo
14,Waikato,21,Taupo,787,Mangakino
14,Waikato,21,Taupo,1102,Motuoapa
14,Waikato,21,Taupo,1107,Nukuhau
14,Waikato,21,Taupo,3266,Omori
14,Waikato,21,Taupo,1351,Oruanui
14,Waikato,21,Taupo,3405,Oruatua
14,Waikato,21,Taupo,3244,Pukawa
14,Waikato,21,Taupo,1299,Rainbow Point
14,Waikato,21,Taupo,3221,Richmond Heights
14,Waikato,21,Taupo,1023,Tauhara
14,Waikato,21,Taupo,1109,Te Rangiita
14,Waikato,21,Taupo,791,Tongariro
14,Waikato,21,Taupo,1301,Town Centre
14,Waikato,21,Taupo,1101,Turangi
14,Waikato,21,Taupo,1300,Waipahihi
14,Waikato,21,Taupo,994,Wairakei
14,Waikato,21,Taupo,1264,Waitahanui
14,Waikato,21,Taupo,3404,Waitetoko
14,Waikato,21,Taupo,1108,Wharewaka
14,Waikato,11,Thames-Coromandel,618,Cooks Beach
14,Waikato,11,Thames-Coromandel,624,Coroglen
14,Waikato,11,Thames-Coromandel,728,Coromandel
14,Waikato,11,Thames-Coromandel,3323,Flaxmill Bay
14,Waikato,11,Thames-Coromandel,625,Hahei
14,Waikato,11,Thames-Coromandel,3283,Hikutaia 
14,Waikato,11,Thames-Coromandel,623,Hot Water Beach
14,Waikato,11,Thames-Coromandel,610,Kopu
14,Waikato,11,Thames-Coromandel,3213,Kuaotunu Beach
14,Waikato,11,Thames-Coromandel,629,Matarangi
14,Waikato,11,Thames-Coromandel,3285,Matatoki 
14,Waikato,11,Thames-Coromandel,761,Onemana
14,Waikato,11,Thames-Coromandel,627,Opito
14,Waikato,11,Thames-Coromandel,1978,Otama
14,Waikato,11,Thames-Coromandel,2723,Pauanui
14,Waikato,11,Thames-Coromandel,794,Port Charles
14,Waikato,11,Thames-Coromandel,3282,Puriri 
14,Waikato,11,Thames-Coromandel,619,Tairua
14,Waikato,11,Thames-Coromandel,606,Tapu
14,Waikato,11,Thames-Coromandel,607,Te Puru
14,Waikato,11,Thames-Coromandel,608,Thames
14,Waikato,11,Thames-Coromandel,762,Whangamata
14,Waikato,11,Thames-Coromandel,630,Whangapoua
14,Waikato,11,Thames-Coromandel,622,Whenuakite
14,Waikato,11,Thames-Coromandel,2683,Whitianga
14,Waikato,13,Waikato,902,Eureka
14,Waikato,13,Waikato,669,Glen Murray
14,Waikato,13,Waikato,1089,Gordonton
14,Waikato,13,Waikato,805,Horotiu
14,Waikato,13,Waikato,592,Huntly
14,Waikato,13,Waikato,1091,Kainui
14,Waikato,13,Waikato,896,Matangi
14,Waikato,13,Waikato,662,Meremere
14,Waikato,13,Waikato,1084,Miranda
14,Waikato,13,Waikato,897,Newstead
14,Waikato,13,Waikato,1088,Ngaruawahia
14,Waikato,13,Waikato,675,Oparau
14,Waikato,13,Waikato,775,Puketaha
14,Waikato,13,Waikato,850,Raglan
14,Waikato,13,Waikato,714,Rangiriri
14,Waikato,13,Waikato,3267,Rotongaro
14,Waikato,13,Waikato,890,Tamahere
14,Waikato,13,Waikato,1092,Taupiri
14,Waikato,13,Waikato,1278,Tauwhare
14,Waikato,13,Waikato,713,Te Kauwhata
14,Waikato,13,Waikato,1060,Te Kowhai
14,Waikato,13,Waikato,3271,Te Uku
14,Waikato,13,Waikato,3197,Waikato Surrounds
14,Waikato,13,Waikato,1183,Whakamaru
14,Waikato,13,Waikato,768,Whatawhata
14,Waikato,13,Waikato,820,Whitikahu
14,Waikato,17,Waipa,696,Cambridge
14,Waikato,17,Waipa,864,Horahora
14,Waikato,17,Waipa,796,Karamu
14,Waikato,17,Waipa,885,Karapiro
14,Waikato,17,Waipa,1625,Kihikihi
14,Waikato,17,Waipa,3403,Koromatua
14,Waikato,17,Waipa,884,Leamington
14,Waikato,17,Waipa,797,Ngahinapouri
14,Waikato,17,Waipa,756,Ohaupo
14,Waikato,17,Waipa,753,Pirongia
14,Waikato,17,Waipa,695,Pukekura
14,Waikato,17,Waipa,3307,Rukuhia 
14,Waikato,17,Waipa,1624,Te Awamutu
14,Waikato,17,Waipa,798,Te Pahu
14,Waikato,17,Waipa,754,Te Rore
14,Waikato,20,Waitomo,815,Awakino
14,Waikato,20,Waitomo,749,Piopio
14,Waikato,20,Waitomo,786,Te Kuiti
15,Wellington,49,Carterton,1656,Carterton
15,Wellington,43,Kapiti Coast,999,Otaihanga
15,Wellington,43,Kapiti Coast,2640,Otaki
15,Wellington,43,Kapiti Coast,1211,Otaki Beach
15,Wellington,43,Kapiti Coast,1650,Paekakariki
15,Wellington,43,Kapiti Coast,1762,Paraparaumu
15,Wellington,43,Kapiti Coast,1446,Paraparaumu Beach
15,Wellington,43,Kapiti Coast,3099,Peka Peka
15,Wellington,43,Kapiti Coast,1652,Raumati Beach
15,Wellington,43,Kapiti Coast,1651,Raumati South
15,Wellington,43,Kapiti Coast,1802,Te Horo
15,Wellington,43,Kapiti Coast,1445,Waikanae
15,Wellington,43,Kapiti Coast,998,Waikanae Beach
15,Wellington,46,Lower Hutt,2124,Alicetown
15,Wellington,46,Lower Hutt,1618,Avalon
15,Wellington,46,Lower Hutt,2122,Belmont
15,Wellington,46,Lower Hutt,2123,Boulcott
15,Wellington,46,Lower Hutt,1428,Days Bay
15,Wellington,46,Lower Hutt,2116,Eastbourne
15,Wellington,46,Lower Hutt,2118,Epuni
15,Wellington,46,Lower Hutt,1767,Fairfield
15,Wellington,46,Lower Hutt,1872,Gracefield
15,Wellington,46,Lower Hutt,2120,Harbour View
15,Wellington,46,Lower Hutt,1416,Holborn
15,Wellington,46,Lower Hutt,1620,Kelson
15,Wellington,46,Lower Hutt,1435,Korokoro
15,Wellington,46,Lower Hutt,1654,Lower Hutt
15,Wellington,46,Lower Hutt,3331,Lowry Bay
15,Wellington,46,Lower Hutt,1745,Mahina Bay
15,Wellington,46,Lower Hutt,1388,Manor Park
15,Wellington,46,Lower Hutt,1460,Maungaraki
15,Wellington,46,Lower Hutt,3350,Melling
15,Wellington,46,Lower Hutt,1871,Moera
15,Wellington,46,Lower Hutt,2079,Muritai
15,Wellington,46,Lower Hutt,1619,Naenae
15,Wellington,46,Lower Hutt,2119,Normandale
15,Wellington,46,Lower Hutt,3351,Park Avenue
15,Wellington,46,Lower Hutt,1448,Petone
15,Wellington,46,Lower Hutt,2117,Rona Bay
15,Wellington,46,Lower Hutt,1873,Seaview
15,Wellington,46,Lower Hutt,1841,Stokes Valley
15,Wellington,46,Lower Hutt,3364,Sunshine Bay
15,Wellington,46,Lower Hutt,1415,Taita
15,Wellington,46,Lower Hutt,2121,Tirohanga
15,Wellington,46,Lower Hutt,1765,Wainuiomata
15,Wellington,46,Lower Hutt,1766,Waiwhetu
15,Wellington,46,Lower Hutt,924,Waterloo
15,Wellington,46,Lower Hutt,1449,Woburn
15,Wellington,46,Lower Hutt,1763,York Bay
15,Wellington,48,Masterton,3349,Castlepoint
15,Wellington,48,Masterton,3434,Flat Point
15,Wellington,48,Masterton,2579,Masterton
15,Wellington,48,Masterton,3106,Riversdale Beach
15,Wellington,44,Porirua,3198,Aotea
15,Wellington,44,Porirua,1520,Ascot Park
15,Wellington,44,Porirua,985,Camborne
15,Wellington,44,Porirua,2172,Cannons Creek
15,Wellington,44,Porirua,1929,Elsdon
15,Wellington,44,Porirua,1491,Karehana Bay
15,Wellington,44,Porirua,973,Linden
15,Wellington,44,Porirua,2783,Mana
15,Wellington,44,Porirua,1948,Papakowhai
15,Wellington,44,Porirua,2785,Paremata
15,Wellington,44,Porirua,1110,Pauatahanui
15,Wellington,44,Porirua,1573,Plimmerton
15,Wellington,44,Porirua,1433,Porirua
15,Wellington,44,Porirua,1842,Porirua East
15,Wellington,44,Porirua,1853,Pukerua Bay
15,Wellington,44,Porirua,1447,Ranui Heights
15,Wellington,44,Porirua,1334,Takapuwahia
15,Wellington,44,Porirua,1515,Titahi Bay
15,Wellington,44,Porirua,1434,Waitangirua
15,Wellington,44,Porirua,1132,Whitby
15,Wellington,50,South Wairarapa,3347,Cape Palliser
15,Wellington,50,South Wairarapa,1803,Featherston
15,Wellington,50,South Wairarapa,3375,Gladstone
15,Wellington,50,South Wairarapa,1655,Greytown
15,Wellington,50,South Wairarapa,875,Martinborough
15,Wellington,50,South Wairarapa,3348,Ngawi
15,Wellington,45,Upper Hutt,1758,Akatarawa
15,Wellington,45,Upper Hutt,1212,Birchville
15,Wellington,45,Upper Hutt,1799,Blue Mountains
15,Wellington,45,Upper Hutt,1400,Brown Owl
15,Wellington,45,Upper Hutt,3067,Clouston Park
15,Wellington,45,Upper Hutt,3352,Ebdentown
15,Wellington,45,Upper Hutt,3071,Elderslea
15,Wellington,45,Upper Hutt,925,Heretaunga
15,Wellington,45,Upper Hutt,3166,Kaitoke
15,Wellington,45,Upper Hutt,1565,Kingsley Heights
15,Wellington,45,Upper Hutt,3094,Mangaroa
15,Wellington,45,Upper Hutt,1768,Maoribank
15,Wellington,45,Upper Hutt,1399,Maymorn
15,Wellington,45,Upper Hutt,3411,Mount Marua
15,Wellington,45,Upper Hutt,3353,Pakuratahi
15,Wellington,45,Upper Hutt,920,Pinehaven
15,Wellington,45,Upper Hutt,1333,Riverstone Terraces
15,Wellington,45,Upper Hutt,921,Silverstream
15,Wellington,45,Upper Hutt,1703,Te Marua
15,Wellington,45,Upper Hutt,1770,The Plateau
15,Wellington,45,Upper Hutt,1769,Timberlea
15,Wellington,45,Upper Hutt,2078,Totara Park
15,Wellington,45,Upper Hutt,922,Trentham
15,Wellington,45,Upper Hutt,1547,Upper Hutt
15,Wellington,45,Upper Hutt,923,Wallaceville
15,Wellington,45,Upper Hutt,1840,Whitemans Valley
15,Wellington,47,Wellington,3047,Aro Valley
15,Wellington,47,Wellington,1342,Berhampore
15,Wellington,47,Wellington,3048,Breaker Bay
15,Wellington,47,Wellington,951,Broadmeadows
15,Wellington,47,Wellington,1018,Brooklyn
15,Wellington,47,Wellington,1798,Chartwell
15,Wellington,47,Wellington,1199,Churton Park
15,Wellington,47,Wellington,1487,Crawford
15,Wellington,47,Wellington,1653,Crofton Downs
15,Wellington,47,Wellington,3164,Evans Bay
15,Wellington,47,Wellington,3049,Glenside
15,Wellington,47,Wellington,978,Grenada
15,Wellington,47,Wellington,980,Grenada North
15,Wellington,47,Wellington,3330,Grenada Village
15,Wellington,47,Wellington,874,Hataitai
15,Wellington,47,Wellington,1783,Highbury
15,Wellington,47,Wellington,877,Horokiwi
15,Wellington,47,Wellington,1784,Houghton Bay
15,Wellington,47,Wellington,1785,Island Bay
15,Wellington,47,Wellington,967,Johnsonville
15,Wellington,47,Wellington,1760,Kaiwharawhara
15,Wellington,47,Wellington,3050,Karaka Bays
15,Wellington,47,Wellington,1117,Karori
15,Wellington,47,Wellington,1345,Kelburn
15,Wellington,47,Wellington,1797,Khandallah
15,Wellington,47,Wellington,1294,Kilbirnie
15,Wellington,47,Wellington,1568,Kingston
15,Wellington,47,Wellington,1622,Kowhai Park
15,Wellington,47,Wellington,1094,Lambton
15,Wellington,47,Wellington,1930,Linden
15,Wellington,47,Wellington,1795,Lyall Bay
15,Wellington,47,Wellington,3043,Makara-Ohariu
15,Wellington,47,Wellington,3042,Maupuia
15,Wellington,47,Wellington,1567,Melrose
15,Wellington,47,Wellington,1341,Miramar
15,Wellington,47,Wellington,3051,Moa Point
15,Wellington,47,Wellington,1343,Mornington
15,Wellington,47,Wellington,1450,Mount Cook
15,Wellington,47,Wellington,1326,Mount Victoria
15,Wellington,47,Wellington,1538,Newlands
15,Wellington,47,Wellington,1124,Newtown
15,Wellington,47,Wellington,1761,Ngaio
15,Wellington,47,Wellington,966,Ngauranga
15,Wellington,47,Wellington,1017,Northland
15,Wellington,47,Wellington,993,Ohariu
15,Wellington,47,Wellington,3040,Oriental Bay
15,Wellington,47,Wellington,1759,Owhiro Bay
15,Wellington,47,Wellington,1560,Paparangi
15,Wellington,47,Wellington,3053,Pipitea
15,Wellington,47,Wellington,950,Raroa
15,Wellington,47,Wellington,1852,Redwood
15,Wellington,47,Wellington,1226,Rongotai
15,Wellington,47,Wellington,1566,Roseneath
15,Wellington,47,Wellington,1796,Seatoun
15,Wellington,47,Wellington,1621,Seatoun Bays
15,Wellington,47,Wellington,3226,Seatoun Heights
15,Wellington,47,Wellington,930,Strathmore Park
15,Wellington,47,Wellington,965,Tawa
15,Wellington,47,Wellington,1486,Te Aro
15,Wellington,47,Wellington,1559,Thorndon
15,Wellington,47,Wellington,1344,Vogeltown
15,Wellington,47,Wellington,1115,Wadestown
15,Wellington,47,Wellington,3054,Wellington Central
15,Wellington,47,Wellington,1019,Wilton
15,Wellington,47,Wellington,2638,Woodridge
16,West Coast,55,Buller,3120,Carters Beach
16,West Coast,55,Buller,2412,Charleston
16,West Coast,55,Buller,3121,Fairdown
16,West Coast,55,Buller,3122,Granity
16,West Coast,55,Buller,2582,Hector
16,West Coast,55,Buller,2384,Karamea
16,West Coast,55,Buller,3361,Millerton
16,West Coast,55,Buller,3377,Ngakawau
16,West Coast,55,Buller,2824,Punakaiki
16,West Coast,55,Buller,2464,Reefton
16,West Coast,55,Buller,3123,Seddonville
16,West Coast,55,Buller,2467,Springs Junction
16,West Coast,55,Buller,2581,Waimangaroa
16,West Coast,55,Buller,2460,Westport
16,West Coast,56,Grey,2473,Ahaura
16,West Coast,56,Grey,2825,Barrytown
16,West Coast,56,Grey,2471,Blackball
16,West Coast,56,Grey,3066,Blaketown
16,West Coast,56,Grey,3157,Camerons
16,West Coast,56,Grey,3068,Cobden
16,West Coast,56,Grey,2475,Dobson
16,West Coast,56,Grey,3158,Dunollie
16,West Coast,56,Grey,2481,Greymouth
16,West Coast,56,Grey,2465,Ikamatua
16,West Coast,56,Grey,3086,Karoro
16,West Coast,56,Grey,3227,Lake Brunner
16,West Coast,56,Grey,2382,Moana
16,West Coast,56,Grey,3160,Nelson Creek
16,West Coast,56,Grey,2474,Ngahere
16,West Coast,56,Grey,2482,Paroa
16,West Coast,56,Grey,3161,Rapahoe
16,West Coast,56,Grey,2480,Runanga
16,West Coast,56,Grey,3162,Rutherglen
16,West Coast,56,Grey,3110,South Beach
16,West Coast,56,Grey,3163,Taylorville
16,West Coast,56,Grey,3155,Totara Flat
16,West Coast,57,Westland,3156,Bruce Bay
16,West Coast,57,Westland,2363,Fox Glacier
16,West Coast,57,Westland,2443,Franz Josef
16,West Coast,57,Westland,3079,Haast
16,West Coast,57,Westland,2361,Harihari
16,West Coast,57,Westland,2489,Hokitika
16,West Coast,57,Westland,2386,Kaniere
16,West Coast,57,Westland,3159,Kokatahi
16,West Coast,57,Westland,2332,Kowhitirangi
16,West Coast,57,Westland,2483,Kumara
16,West Coast,57,Westland,2399,Moana
16,West Coast,57,Westland,3378,Okarito
16,West Coast,57,Westland,2364,Okuru
16,West Coast,57,Westland,2333,Ross
16,West Coast,57,Westland,3314,Whataroa 
